81.39587232299145	82.29687032299145	knock
91.13377619908778	91.63377619908778	coughs_21
145.28615404380434	145.78615404380434	coughs_21
181.3132482887785	184.4132482887785	phone
194.38254012033832	194.88254012033832	coughs_21
234.52155333317404	236.11856033317403	keysdrop
238.3684066462587	238.95940464625872	knock
300.7412252422288	301.4012252422288	doorslam
325.2908423996946	328.0318403996946	laughter
335.1998193119485	336.00483031194847	pageturn
433.4851367166035	433.9851367166035	coughs_21
502.62609012829904	503.50008112829903	knock
504.61740660894776	505.11740660894776	coughs_21
506.3258806591255	506.8258806591255	coughs_21
623.8265132952386	625.7255152952386	laughter
633.1139160886098	633.5269090886098	doorslam
687.8610253348365	690.1840183348365	keyboard
715.4427440691882	715.9427440691882	coughs_21
717.1740387562761	717.6740387562761	coughs_21
730.5117596389322	731.0117596389322	coughs_21
748.0140109767945	748.3320159767944	keysdrop
775.8114778073543	776.3114778073543	coughs_21
789.8392536372517	790.3392536372517	coughs_21
933.3622658632677	935.7122658632677	phone
1113.3047968166745	1113.8047968166745	coughs_21
1201.055670031274	1201.555670031274	coughs_21
1239.5681660105477	1240.0681660105477	coughs_21
1257.376084319835	1257.876084319835	coughs_21
1399.257682645881	1399.757682645881	coughs_21
1418.3306569608155	1418.8306569608155	coughs_21
1451.783980659027	1452.283980659027	coughs_21
1472.4803348363976	1473.1823298363975	drawer
1518.566149235836	1519.066149235836	coughs_21
1573.353686250855	1574.4446842508548	knock
1686.5480766075716	1687.1600716075716	drawer
1687.0147221619898	1688.1107311619899	keyboard
1712.8266250783183	1713.3266250783183	coughs_21
1752.861640297033	1753.931640297033	pageturn
