23.69026808192946	25.16627708192946	drawer
122.77823147088925	123.76922947088926	drawer
153.34853058876698	153.84853058876698	coughs_3
188.6208985039733	189.1208985039733	coughs_3
190.29204685174622	192.06204685174623	keysdrop
238.10149344750792	240.4894984475079	keysdrop
260.0753736493019	260.6903846493019	doorslam
262.81206102539943	263.31206102539943	coughs_3
265.5215149957778	266.0215149957778	coughs_3
353.6682666465294	354.5532776465294	drawer
358.2524603077894	359.6064513077894	drawer
359.8602527665598	360.3602527665598	coughs_3
405.597506884112	406.097506884112	coughs_3
407.0297286816234	407.6847396816234	doorslam
454.3976123232298	457.4506053232298	keysdrop
483.0074174648878	483.8404104648878	drawer
487.07319202048967	487.5882030204897	doorslam
531.0775467575793	531.5775467575793	coughs_3
535.8503084998489	536.3503084998489	coughs_3
544.2822413166994	545.7252343166994	drawer
576.9130609573397	577.4130609573397	coughs_3
593.3113371307383	594.2663481307383	drawer
698.846857366096	699.6748623660959	drawer
812.0877551924523	812.7897501924523	drawer
829.4986991328367	829.9986991328367	coughs_3
856.0817600541548	856.5817600541548	coughs_3
878.8433519209277	879.3433519209277	coughs_3
1044.666112277425	1045.1551142774251	keysdrop
1063.0076719176684	1063.5076719176684	coughs_3
1081.343383821819	1081.843383821819	coughs_3
1084.3929603366105	1084.8929603366105	coughs_3
1093.7836661040176	1095.1126681040175	drawer
1137.6308989401805	1138.1308989401805	coughs_3
1160.392687009138	1161.488696009138	keysdrop
1220.0409442306175	1221.6639372306174	drawer
1284.8373528127738	1286.4633618127739	drawer
1336.1081089478073	1336.7681089478074	doorslam
1371.1938820259343	1371.6938820259343	coughs_3
1380.8627903776462	1382.1767813776462	drawer
1385.1663502453582	1385.6663502453582	coughs_3
1517.647400546339	1517.908398546339	keysdrop
1605.8065861720695	1606.2245911720695	doorslam
1607.5945812822815	1607.9005902822814	doorslam
1617.5704490824978	1619.3704490824978	drawer
1627.2406845827732	1627.4556955827732	keysdrop
1645.8379584835864	1646.2979584835864	doorslam
1660.602881075616	1661.102881075616	coughs_3
1664.0188766504311	1664.5188766504311	coughs_3
1680.0041522128372	1681.2881432128372	keysdrop
1738.3784619379865	1739.2974639379865	drawer
1757.0917681316369	1758.0477771316368	drawer
