18.160321030055485	19.151319030055486	drawer
151.7580646883995	152.32806468839948	knock
184.73896929574985	185.23896929574985	coughs_14
185.3561065698904	185.8561065698904	coughs_14
202.23863413191546	203.18863413191545	knock
212.39200932136504	212.89200932136504	coughs_14
273.09359854243013	274.1955935424301	keysdrop
291.3405152470982	292.90552624709824	laughter
293.99132651778126	296.6013265177813	keyboard
308.45281658758006	308.95281658758006	coughs_14
314.7304929101191	315.2304929101191	coughs_14
376.83379290921954	378.08379290921954	phone
379.0520359153729	379.5520359153729	coughs_14
486.58807995091365	487.38807995091366	phone
531.7657010308845	532.2657010308845	coughs_14
598.7842708485759	599.2842708485759	coughs_14
817.9283149526491	818.3883149526491	doorslam
918.5916400900428	919.0916400900428	coughs_14
934.9471915104826	935.4471915104826	coughs_14
942.7664465314014	943.7984415314014	pageturn
1088.2297731577767	1090.4967801577766	laughter
1114.1783261558387	1114.6783261558387	coughs_14
1118.0545309836236	1118.3305399836236	keysdrop
1152.322511112532	1152.822511112532	coughs_14
1219.174931883657	1220.632936883657	pageturn
1230.4262709219415	1231.5012819219414	knock
1249.1195984468154	1250.2546094468155	keyboard
1252.043424187392	1252.543424187392	coughs_14
1294.9008070292653	1295.8158180292653	drawer
1337.531653450432	1337.963648450432	doorslam
1358.6443223166843	1359.1443223166843	coughs_14
1394.5094475437977	1395.0094475437977	coughs_14
1402.5336838896956	1403.0336838896956	coughs_14
1427.8627004616192	1428.3627004616192	coughs_14
1467.658495303705	1468.158495303705	coughs_14
1485.5495988504993	1486.0495988504993	coughs_14
1498.2742578950201	1498.7742578950201	coughs_14
1583.1563787020066	1584.1663787020066	knock
