9.331965260699064	10.422963260699063	knock
45.44009547227013	46.25710247227013	knock
74.59636374104144	75.25636374104144	doorslam
190.16867531111936	190.87067031111937	drawer
296.32978860322885	296.82978860322885	coughs_6
308.95445905487907	309.45445905487907	coughs_6
309.3071415392045	309.8071415392045	coughs_6
347.88975430794886	348.38975430794886	coughs_6
459.20425189676956	459.70425189676956	coughs_6
509.54629755492005	510.04629755492005	coughs_6
512.2495790534689	512.3765860534689	keysdrop
518.4856658484838	518.9856658484838	coughs_6
537.0551158848936	540.2951158848936	phone
585.0995463049329	585.5995463049329	coughs_6
594.2095311176555	595.5255401176555	laughter
609.1004712229145	609.6004712229145	coughs_6
676.4864683342331	678.5964683342331	phone
758.6186857624532	759.2486857624532	drawer
823.2315964678392	826.2845894678392	keyboard
864.1303058962382	864.6303058962382	coughs_6
906.0995802270023	906.5995802270023	coughs_6
962.154303118815	962.654303118815	coughs_6
968.7541521768873	969.2541521768873	coughs_6
972.8146534645017	973.4096644645017	knock
1050.7997985983484	1051.2997985983484	coughs_6
1116.155911880475	1116.655911880475	coughs_6
1216.202362466644	1217.682362466644	pageturn
1227.5929648070494	1228.4809698070494	pageturn
1272.5291241880288	1273.0291241880288	coughs_6
1282.426341790354	1283.148336790354	knock
1319.358404525739	1321.098404525739	laughter
1431.9607504474016	1434.4337434474016	keyboard
1442.528833470607	1443.028833470607	coughs_6
1444.191111934565	1445.326122934565	keysdrop
1489.5252211731586	1490.0252211731586	coughs_6
1673.3348323596163	1673.9748323596164	doorslam
1720.1822813738913	1720.6822813738913	coughs_6
1720.3293724329026	1720.8293724329026	coughs_6
