34.589484283624024	34.71649128362402	keysdrop
134.17332290312783	134.67332290312783	coughs_35
168.10604703891036	169.06105803891037	drawer
218.13717095152094	218.63717095152094	coughs_35
245.5395216043867	247.0995216043867	laughter
261.4571398853128	261.9571398853128	coughs_35
294.88621779902564	295.38621779902564	coughs_35
315.93033413658145	316.43033413658145	coughs_35
333.0528836129236	333.5748786129236	doorslam
380.8195344761605	382.15454547616054	phone
456.1370212679452	456.6370212679452	coughs_35
495.3721814516674	495.8721814516674	coughs_35
542.204619199045	543.0786101990451	knock
660.6277577665663	661.1277577665663	coughs_35
692.3124718750882	694.7004768750883	keyboard
724.8627619184812	725.3627619184812	coughs_35
741.2183245882595	741.6553315882595	doorslam
744.5190867510912	745.0190867510912	coughs_35
768.725189995221	770.3511989952209	drawer
848.3764606870611	849.6264606870611	phone
929.3795922489486	929.8795922489486	coughs_35
937.5030709570332	938.0030709570332	coughs_35
963.1818428865419	963.6818428865419	coughs_35
980.0680433389739	980.9680433389739	pageturn
1134.9441635908624	1136.5891745908625	laughter
1136.1463919704831	1136.6463919704831	coughs_35
1160.8766863163103	1162.8576843163103	keysdrop
1244.4188448842453	1247.0288448842452	keyboard
1260.4436753708578	1260.9436753708578	coughs_35
1279.6286791640043	1280.1286791640043	coughs_35
1335.447949075022	1336.512960075022	knock
1433.045410568272	1433.545410568272	coughs_35
1491.2534630157893	1492.2144610157893	knock
1568.7225154599705	1570.1455084599704	pageturn
1600.3270502216812	1600.8270502216812	coughs_35
1616.375652620135	1616.875652620135	coughs_35
1718.7247384064663	1719.7417454064662	knock
1733.9342130413552	1734.4342130413552	coughs_35
