81.04019722641748	81.54019722641748	coughs_15
97.87925158713087	98.37925158713087	coughs_15
134.42674402698782	136.5777420269878	laughter
305.5165465279287	306.09455152792873	knock
325.85318132895713	326.35318132895713	coughs_15
343.0100547008562	343.5100547008562	coughs_15
408.8427842476148	409.3427842476148	coughs_15
428.2368501972597	428.7368501972597	coughs_15
464.47528418150375	466.3412931815038	keyboard
465.01117603763004	466.24117603763005	phone
508.29380500139047	509.12679800139045	drawer
543.5784777413461	544.0784777413461	coughs_15
544.1195722130635	544.6485742130635	laughter
584.8101212630529	585.3101212630529	coughs_15
695.103160752166	695.603160752166	coughs_15
759.6224039328004	760.1224039328004	coughs_15
762.7415610219191	763.1735560219191	doorslam
836.8809409961735	837.8309409961736	knock
856.0105151963872	857.0015131963872	drawer
876.9291706955695	877.2351796955695	doorslam
906.8497070576428	909.8047180576428	keysdrop
929.5704391447749	930.6234321447749	pageturn
1009.1053127564973	1009.5143147564972	keysdrop
1051.8958357445692	1052.4658357445692	knock
1089.4050914781153	1089.9050914781153	coughs_15
1137.8402203233156	1138.3402203233156	coughs_15
1166.6762899398823	1167.1762899398823	coughs_15
1213.6539682909242	1214.1539682909242	coughs_15
1237.5999225370176	1239.2779275370176	pageturn
1343.232409796187	1343.823407796187	knock
1369.4748851185639	1369.9748851185639	coughs_15
1407.0752514722467	1407.5752514722467	coughs_15
1472.6493937521068	1475.2593937521067	keyboard
1589.8633603716594	1590.3633603716594	coughs_15
1595.5369121772046	1597.8869121772045	phone
1606.0724196117858	1606.5724196117858	coughs_15
1607.7059576491388	1608.2059576491388	coughs_15
1684.4225501267877	1684.9225501267877	coughs_15
