8.28749737530865	8.91749737530865	drawer
52.00703371608113	54.480026716081134	keyboard
107.71215281297796	108.37915981297796	knock
214.09742457946373	214.59742457946373	coughs_13
346.364622722282	346.934622722282	knock
395.44968713708386	395.94968713708386	coughs_13
431.5384853297648	432.0384853297648	coughs_13
433.570758453388	434.070758453388	coughs_13
461.0940403831827	461.4870333831827	doorslam
466.10486356656867	466.60486356656867	coughs_13
485.597235021926	486.236237021926	doorslam
527.8710533970191	528.3710533970191	coughs_13
531.5360939854819	532.0360939854819	coughs_13
569.635020657201	570.3070156572011	pageturn
582.6859664117907	584.2369644117907	laughter
585.9350022473092	587.6069972473092	laughter
758.490383725899	760.496392725899	phone
768.9124419134301	769.4124419134301	coughs_13
806.2448670858962	806.7448670858962	coughs_13
813.8362851079047	814.3362851079047	coughs_13
817.3233228533988	817.8123248533989	keysdrop
832.9693910066037	834.0603890066037	knock
838.225415487212	838.491424487212	keysdrop
952.33232280001	952.83232280001	coughs_13
981.6478144164485	982.1478144164485	coughs_13
988.2467128373288	988.7467128373288	coughs_13
1017.8661247950974	1018.3661247950974	coughs_13
1047.6320448719964	1048.7070558719963	knock
1048.8154592853798	1049.3154592853798	coughs_13
1078.3397552603815	1078.8397552603815	coughs_13
1141.0009419004086	1141.5009419004086	coughs_13
1218.7739240068552	1219.2739240068552	coughs_13
1222.6175405082708	1223.6875405082708	pageturn
1426.2922748945248	1426.7922748945248	coughs_13
1430.105211666521	1431.201220666521	keyboard
1590.6656807542913	1591.4656807542913	phone
1622.99209762088	1623.49209762088	coughs_13
1719.7466212825657	1721.1006122825656	drawer
