255.85848066551785	259.09848066551785	phone
325.4262756265038	325.9262756265038	coughs_29
341.4095111876666	342.47452218766665	knock
375.8456105271388	376.41561052713877	knock
390.0519330154528	390.5519330154528	coughs_29
526.8266420872095	527.3266420872095	coughs_29
543.7932621687531	544.2932621687531	coughs_29
557.166245318173	557.666245318173	coughs_29
584.315116400345	585.306114400345	drawer
630.8669125737318	632.3469125737319	pageturn
631.5414092953567	632.2634042953567	knock
655.1143026950408	656.4143026950408	keyboard
660.8591141372775	661.3591141372775	coughs_29
709.6804226001052	710.1804226001052	coughs_29
750.359958985263	750.859958985263	coughs_29
785.5899960243892	786.0899960243892	coughs_29
858.3426103889518	858.8426103889518	coughs_29
890.8514793748699	892.1864903748699	phone
901.8686182616276	902.2776202616276	keysdrop
923.4497012204828	923.9497012204828	coughs_29
980.700645582583	981.200645582583	coughs_29
1083.7710972808934	1086.3810972808933	keysdrop
1093.2851600285258	1093.7851600285258	coughs_29
1120.0469547935397	1121.1429637935398	keyboard
1191.9646236574763	1192.4646236574763	coughs_29
1247.1337086079889	1248.6847066079888	laughter
1286.3767845647292	1286.8767845647292	coughs_29
1287.6914564784172	1288.1524544784172	doorslam
1322.9451726148093	1325.0651726148092	pageturn
1354.6380447932122	1355.1380447932122	coughs_29
1389.129521913631	1389.629521913631	coughs_29
1426.0733750585077	1426.5733750585077	coughs_29
1513.4128348563304	1513.9128348563304	coughs_29
1517.6686168320496	1519.8196148320496	laughter
1544.7098797660876	1545.3398797660877	drawer
1664.812170600721	1665.822170600721	knock
1711.4149666852923	1711.8749666852923	doorslam
1726.6466668819612	1727.1466668819612	coughs_29
